,date,Open,High,Low,Close,Volume,up/down,Sentiment,true_value
44,1980-03-05,-1.1573493066316995,-1.0589149340265982,-1.0597372052181102,-1.0605830498016104,-0.9562800514079728,1,-1.6969695224090862,-1
45,1980-03-06,-1.1573493066316995,-1.061575763835828,-1.0625089666529413,-1.0630861368089353,-0.9560798777905236,1,-1.7507898060642493,-1
46,1980-03-07,-1.1573493066316995,-1.0639152858945091,-1.06439741949865,-1.0648524280439429,-0.9553549246894912,1,-1.7010035706675077,-1
47,1980-03-10,-1.1573493066316995,-1.0650197812870197,-1.0654837875335472,-1.0652460586620305,-0.9592501950830972,1,-2.0239008142598705,1
48,1980-03-11,-1.1573493066316995,-1.0643370023171042,-1.0642045130251636,-1.0639642358800534,-0.9605486185476322,1,-2.0050687835968253,-1
49,1980-03-12,-1.1573493066316995,-1.0644775744579689,-1.0649761389191092,-1.0648827073222575,-0.9623664113979816,1,-2.040181881244375,-1
50,1980-03-13,-1.1573493066316995,-1.0653310481703635,-1.0653010340323497,-1.0661443439186915,-0.9650281795002786,1,-2.0730788530136257,-1
51,1980-03-14,-1.1573493066316995,-1.066395380094055,-1.0664077080118244,-1.066336112681349,-0.9638866488710416,1,-1.9448637809585554,-1
53,1980-03-18,-1.1573493066316995,-1.0681826544564814,-1.0693216110586978,-1.0676784940199548,-0.9573079699840632,1,-2.0672581734855684,1
54,1980-03-19,-1.1573493066316995,-1.0671685268688127,-1.0670778041828823,-1.0674665390717542,-0.9631616957700092,1,-2.1463530241887843,-1
55,1980-03-20,-1.1573493066316995,-1.067720774565068,-1.0679205008828492,-1.0686676171115594,-0.9652932742909546,1,-2.163006253389599,-1
56,1980-03-21,-1.1573493066316995,-1.0691666594425362,-1.0689053391948589,-1.0694851576260485,-0.9654880378106347,1,-2.1781811628296057,1
57,1980-03-24,-1.1573493066316995,-1.0707229938592555,-1.0716161827959572,-1.0725433647358045,-0.9616955592746383,1,-1.967937465285521,-1
58,1980-03-25,-1.1573493066316995,-1.072329532611998,-1.0726213270525442,-1.0726342025707476,-0.9592285546920214,1,-2.092676969581633,-1
59,1980-03-26,-1.1573493066316995,-1.071686917110901,-1.0724081146344804,-1.0731489503020926,-0.9627018374596532,1,-2.1901834062976033,-1
60,1980-03-27,-1.1573493066316995,-1.073333619332462,-1.0763373149102298,-1.0736132325695804,-0.948467870229686,1,-2.2867930337110804,-1
61,1980-03-28,-1.1573493066316995,-1.0714760588996035,-1.072793927581453,-1.0711303317477985,-0.9576433960457348,1,-2.3281226426348787,1
62,1980-03-31,-1.1573493066316995,-1.0702510731006374,-1.0704587439550388,-1.069707205667021,-0.9635295824182945,1,-2.3106345521092897,1
63,1980-04-01,-1.1573493066316995,-1.069618498466745,-1.069616047255072,-1.0696163678320776,-0.965482627712866,1,-2.2886544790358863,1
64,1980-04-02,-1.1573493066316995,-1.0690260873016708,-1.0690068689177463,-1.0691117131935042,-0.9638704185777348,1,-2.2885969760907248,-1
65,1980-04-03,-1.1573493066316995,-1.0695582532635173,-1.069149010529789,-1.0696466471103918,-0.9677873293624158,1,-1.915088485201506,-1
66,1980-04-07,-1.1573493066316995,-1.0706326260544137,-1.0707531801514127,-1.0716248932936003,-0.9671597580212241,1,-2.5491925314298487,1
67,1980-04-08,-1.1573493066316995,-1.0710242198753948,-1.0712608287658507,-1.0706054909236815,-0.9657693628946176,1,-2.7119993958153663,1
68,1980-04-09,-1.1573493066316995,-1.0692971907161966,-1.0694535996984518,-1.0686777102043308,-0.9650552299891232,1,-3.1398043697889197,1
69,1980-04-10,-1.1573493066316995,-1.0678914693075467,-1.0676260646864753,-1.067698680205498,-0.9645575009943846,1,-3.261925078356897,-1
70,1980-04-11,-1.1573493066316995,-1.0677408562994772,-1.0672300987672136,-1.067991379895871,-0.9667107199064056,1,-3.23701711456957,-1
72,1980-04-15,-1.1573493066316995,-1.0689558012312388,-1.068600750026196,-1.0691621786573613,-0.9684906420723726,1,-3.055635221283513,-1
73,1980-04-16,-1.1573493066316995,-1.068473839605416,-1.0693317640309865,-1.070262325769452,-0.9614250543861936,1,-3.0342074301809583,-1
74,1980-04-17,-1.1573493066316995,-1.0706928712576416,-1.0703572142321514,-1.070756887315254,-0.9651904824333456,1,-3.0791495287898614,-1
75,1980-04-18,-1.1573493066316995,-1.0708334433985065,-1.0705095088164824,-1.0712615419538276,-0.9683770300192256,1,-3.0813643915114266,1
76,1980-04-21,-1.1573493066316995,-1.0716467536420824,-1.0715451119899355,-1.072018523911688,-0.9680091433709408,1,-3.3506198882599154,-1
77,1980-04-22,-1.1573493066316995,-1.0688754742936015,-1.0696566591442271,-1.0683547312356436,-0.9569941843134672,1,-3.3881571968710356,1
78,1980-04-23,-1.1573493066316995,-1.067781019768296,-1.0676260646864753,-1.0680519384524991,-0.9598615361309824,1,-3.2186304665752057,1
79,1980-04-24,-1.1573493066316995,-1.0674597120177471,-1.06750422901901,-1.0673757012368108,-0.9635566329071388,1,-3.2044562490870705,1
80,1980-04-25,-1.1573493066316995,-1.0673191398768824,-1.0674128522684114,-1.0666086261861791,-0.9674519033007444,1,-3.3543596103397637,1
81,1980-04-28,-1.1573493066316995,-1.0660941540779163,-1.0657680707576325,-1.0661241577331484,-0.9663644736491962,1,-2.925553464734567,1
83,1980-04-30,-1.1573493066316995,-1.0661644401483483,-1.065910212369675,-1.0654681067030027,-0.9662292212049736,1,-3.046405047220259,-1
84,1980-05-01,-1.1573493066316995,-1.0660238680074838,-1.0656868469793224,-1.0663058334030349,-0.9653473752686436,1,-3.3250629017511955,1
85,1980-05-02,-1.1573493066316995,-1.066636360906967,-1.065798529674499,-1.0661847162897773,-0.9677494586780336,1,-3.3666480840577324,1
86,1980-05-05,-1.1573493066316995,-1.0660539906090978,-1.0657680707576325,-1.0653772688680594,-0.9644763495278512,1,-3.566575138183835,-1
87,1980-05-06,-1.1573493066316995,-1.0650499038886336,-1.065037056752842,-1.0655084790740883,-0.9611924201821308,1,-3.7424192404227243,1
88,1980-05-07,-1.1573493066316995,-1.0647587187396992,-1.0645598670552705,-1.0645698214463415,-0.95987235632652,1,-3.6585382302268283,-1
89,1980-05-08,-1.1573493066316995,-1.0648591274117454,-1.0648949151407994,-1.0656295961873459,-0.9616685087857938,1,-3.731663572757934,-1
90,1980-05-09,-1.1573493066316995,-1.06668656524299,-1.0662351074829153,-1.067052722268124,-0.9665375967778008,1,-3.6569364941903544,1
91,1980-05-12,-1.1573493066316995,-1.067409507681724,-1.066925509598551,-1.066992163711495,-0.9676520769181935,1,-3.338730103049671,1
92,1980-05-13,-1.1573493066316995,-1.06612427667953,-1.0659711302034076,-1.0654580136102314,-0.9637351661335124,1,-3.200072274434677,1
93,1980-05-14,-1.1573493066316995,-1.0649896586854055,-1.0643872665263614,-1.0649028935078004,-0.960824533533846,1,-3.2811183132183404,1
94,1980-05-15,-1.1573493066316995,-1.064889250013359,-1.0643161957203402,-1.0647615902089995,-0.9606730507963168,1,-3.1607337203101893,1
95,1980-05-16,-1.1573493066316995,-1.0649896586854055,-1.0641334422191424,-1.0643982388692268,-0.9657639527968486,1,-3.0960065526068705,1
96,1980-05-19,-1.1573493066316995,-1.0644474518563551,-1.0638694649396347,-1.0640752599005396,-0.9661643000317468,1,-3.328990050707448,-1
98,1980-05-21,-1.1573493066316995,-1.064567942262811,-1.0638390060227685,-1.0640247944366823,-0.9640760022929528,1,-3.5183755555596123,1
99,1980-05-22,-1.1573493066316995,-1.0631421391197518,-1.063026768239668,-1.0627227854691623,-0.960716331578468,1,-3.5156851276521315,1
100,1980-05-23,-1.1573493066316995,-1.0614954368981906,-1.0613312218674449,-1.0610977975329556,-0.958146535138242,1,-3.486738819807532,1
101,1980-05-27,-1.1573493066316995,-1.0605616362481594,-1.0599707235807516,-1.0603105362967806,-0.9608407638271528,1,-3.8174859216096184,1
103,1980-05-29,-1.1573493066316995,-1.0602202467632014,-1.060468219222901,-1.061451055779957,-0.960196962192654,1,-3.8865287682252894,1
104,1980-05-30,-1.1573493066316995,-1.0613147012885074,-1.061473363479488,-1.0604720257811242,-0.9640814123907218,1,-3.909715864839778,-1
105,1980-06-02,-1.1573493066316995,-1.0607122492562286,-1.0602651597771255,-1.060956494234155,-0.9652229430199588,1,-3.811857913456812,-1
106,1980-06-03,-1.1573493066316995,-1.0612343743508703,-1.0605595959734997,-1.0612088215534417,-0.9649848987181276,1,-3.351242853710117,1
107,1980-06-04,-1.1573493066316995,-1.0594069365196257,-1.0601027122205051,-1.0590892720714329,-0.9590175608790344,1,-3.3992105324834814,1
108,1980-06-05,-1.1573493066316995,-1.058473135869594,-1.0584071658482828,-1.0589176894943175,-0.9563720230700441,1,-3.5075201358212618,1
109,1980-06-06,-1.1573493066316995,-1.0588446479561655,-1.0581838004579305,-1.0584937795979157,-0.9627775788284176,1,-3.773253200097029,1
110,1980-06-09,-1.1573493066316995,-1.0583426045959337,-1.0576050810374709,-1.0579790318665707,-0.9629993928369424,1,-3.8809411064711172,1
111,1980-06-10,-1.1573493066316995,-1.0573485587426743,-1.0571075853953218,-1.0570201880532808,-0.9601807318993472,1,-3.8273034848732865,1
112,1980-06-11,-1.1573493066316995,-1.0562038998813452,-1.0560415233050022,-1.0556475274363608,-0.9592231445942524,1,-3.838041047291557,-1
113,1980-06-12,-1.1573493066316995,-1.0558323877947735,-1.0559806054712697,-1.0561521820749344,-0.9573296103751386,1,-3.890088365220822,1
114,1980-06-13,-1.1573493066316995,-1.055902673865206,-1.0555846395520079,-1.0558594823845615,-0.9602618833658808,1,-3.8130876525000077,1
115,1980-06-16,-1.1573493066316995,-1.0560432460060711,-1.0554729568568315,-1.0555768757869606,-0.9633402289963828,1,-3.596148227597714,-1
116,1980-06-17,-1.1573493066316995,-1.0556817747867038,-1.0551176028267248,-1.0556374343435897,-0.9602023722904228,1,-3.6505485933314255,1
117,1980-06-18,-1.1573493066316995,-1.0560030825372526,-1.0554831098291206,-1.0554052932098454,-0.9602186025837296,1,-3.615314142031231,-1
118,1980-06-19,-1.1573493066316995,-1.0560332051388663,-1.0558993816929596,-1.0570201880532808,-0.9622095185626834,1,-3.5498191402566692,-1
119,1980-06-20,-1.1573493066316995,-1.0579510107749526,-1.0571583502567656,-1.057625773619569,-0.9631562856722404,1,-3.3845985539052714,1
120,1980-06-23,-1.1573493066316995,-1.0575694578211765,-1.0569248318941242,-1.057171584444853,-0.9644276586479312,1,-3.1785911109627802,1
121,1980-06-24,-1.1573493066316995,-1.0570975370625582,-1.056508560030285,-1.0565357196002505,-0.9625070739399728,1,-3.2335270871303616,1
122,1980-06-25,-1.1573493066316995,-1.0554709165754064,-1.0551785206604578,-1.0549410109423578,-0.9577624181966504,1,-3.166478631753307,-1
123,1980-06-26,-1.1573493066316995,-1.0548584236759233,-1.0546607190737312,-1.0554759448592457,-0.958514421786527,1,-3.1568831282456125,-1
124,1980-06-27,-1.1573493066316995,-1.0559127147324106,-1.0551886736327465,-1.0556677136219037,-0.9650065391092032,1,-3.1106458516130067,-1
125,1980-06-30,-1.1573493066316995,-1.0568063519136237,-1.056721772448349,-1.0574440979496829,-0.96673777039525,1,-2.8165357581167583,1
126,1980-07-01,-1.1573493066316995,-1.0573987630786974,-1.0567319254206378,-1.0567476745484512,-0.9643410970836288,1,-2.8811898599311885,1
127,1980-07-02,-1.1573493066316995,-1.056404717225438,-1.0558993816929596,-1.0559906925905909,-0.9596830029046088,1,-2.933965614233058,1
128,1980-07-03,-1.1573493066316995,-1.055039159285607,-1.05475209582433,-1.0541941220772688,-0.957367481059521,1,-2.939054201162691,1
129,1980-07-07,-1.1573493066316995,-1.0539848682291195,-1.0532596088978825,-1.053356395377237,-0.9599048169131336,1,-2.258618845077025,-1
130,1980-07-08,-1.1573493066316995,-1.053723805681799,-1.053147926202706,-1.053810584551953,-0.9581248947471666,1,-2.206458280083269,1
131,1980-07-09,-1.1573493066316995,-1.0533121301264088,-1.05311746728584,-1.0536692812531523,-0.9547814543259884,1,-2.2593129736863506,-1
132,1980-07-10,-1.1573493066316995,-1.0542660125108496,-1.0538484812906304,-1.054708869808614,-0.9592610152786348,1,-2.226052580532198,1
133,1980-07-11,-1.1573493066316995,-1.054456788987738,-1.0539398580412294,-1.053810584551953,-0.9621932882693768,1,-2.251829084494098,1
134,1980-07-14,-1.1573493066316995,-1.052458656414014,-1.0527621132557332,-1.0516203834205435,-0.95830342797354,1,-1.9365278738950018,-1
135,1980-07-15,-1.1573493066316995,-1.0512637932166622,-1.0513406971353072,-1.0523369930073179,-0.9499610572139014,1,-2.1208246319242745,1
136,1980-07-16,-1.1573493066316995,-1.051956613053782,-1.0516554392762587,-1.0520039209458594,-0.9563341523856616,1,-2.185390893712826,1
137,1980-07-17,-1.1573493066316995,-1.0509826489349323,-1.0507518247425591,-1.050177071154223,-0.9564910452209596,1,-2.40045315045333,1
138,1980-07-18,-1.1573493066316995,-1.0496271318623056,-1.0492796437606893,-1.049571485587935,-0.9515191653713436,1,-2.3881703955842024,1
139,1980-07-21,-1.1573493066316995,-1.049667295331124,-1.0493101026775558,-1.0490971102276758,-0.9597912048599868,1,-2.336005540121371,-1
140,1980-07-22,-1.1573493066316995,-1.048914230290776,-1.0487719951462513,-1.0494200891963628,-0.9546624321750726,1,-2.2581774330909052,-1
141,1980-07-23,-1.1573493066316995,-1.0495568457918731,-1.0492288788992454,-1.0496825096084208,-0.9580924341605532,1,-2.2268785464620824,-1
142,1980-07-24,-1.1573493066316995,-1.049837990073603,-1.0493304086221331,-1.0498238129072217,-0.9599697380863604,1,-2.2415062532070515,-1
143,1980-07-25,-1.1573493066316995,-1.0508621585284763,-1.0502340231558325,-1.0508432152771403,-0.9633077684097696,1,-2.212269584536663,1
144,1980-07-28,-1.1573493066316995,-1.0508019133252486,-1.050396470712453,-1.0501871642469949,-0.963805497404508,1,-2.134938489707715,1
145,1980-07-29,-1.1573493066316995,-1.0498279492063984,-1.0494014794281543,-1.0492081342481618,-0.9586604944262872,1,-2.1660864744099135,-1
146,1980-07-30,-1.1573493066316995,-1.0488841076891622,-1.048995360536604,-1.049379716825277,-0.9515083451758058,1,-2.0759007984551503,-1
147,1980-07-31,-1.1573493066316995,-1.0504806055747002,-1.0507822836594254,-1.0499449300204793,-0.9533748289060752,1,-2.0445585541046776,-1
148,1980-08-01,-1.1573493066316995,-1.0504404421058815,-1.05009188154379,-1.0504092122879671,-0.957794878783264,1,-1.9830423254894298,-1
149,1980-08-04,-1.1573493066316995,-1.0511935071462295,-1.0507619777148478,-1.050641353421711,-0.9604404165922544,1,-1.892190315703265,-1
150,1980-08-05,-1.1573493066316995,-1.0507316272548162,-1.050213717211255,-1.050883587648226,-0.9582980178757712,1,-1.7774100667458146,1
151,1980-08-06,-1.1573493066316995,-1.0508119541924532,-1.0502340231558325,-1.050066047133737,-0.9585468823731405,1,-1.6865037305605364,1
152,1980-08-07,-1.1573493066316995,-1.048974475494004,-1.0484877119221658,-1.0482997558987297,-0.9494741484147008,1,-1.7021534110499463,1
153,1980-08-08,-1.1573493066316995,-1.047578794952559,-1.0473099671366704,-1.047986870022814,-0.9510755373542942,1,-1.750146821978213,1
154,1980-08-11,-1.1573493066316995,-1.047498468014922,-1.047279508219804,-1.0468059781685517,-0.9587416458928208,1,-1.6117944427827382,-1
155,1980-08-12,-1.1573493066316995,-1.0470265472563038,-1.0468327774390986,-1.0478051943529274,-0.9547598139349128,1,-1.5567618910876446,-1
156,1980-08-13,-1.1573493066316995,-1.0481410835160188,-1.0476450152221992,-1.0483199420842724,-0.9589255892169632,1,-1.6556591326548356,1
157,1980-08-14,-1.1573493066316995,-1.047187201131578,-1.0474521087487128,-1.0463316028082923,-0.9571132064643828,1,-1.735423973415274,1
158,1980-08-15,-1.1573493066316995,-1.0461931552783188,-1.0455331969861377,-1.045857227448033,-0.9570699256822316,1,-1.7588067633875792,-1
159,1980-08-18,-1.1573493066316995,-1.047528590616536,-1.0473099671366704,-1.048208918063786,-0.9602564732681118,1,-1.6490075624845637,-1
160,1980-08-19,-1.1573493066316995,-1.0488138216187295,-1.0481729697812143,-1.0490062723927325,-0.9602348328770364,1,-1.6938084540280198,1
161,1980-08-20,-1.1573493066316995,-1.0485427182042044,-1.048233887614947,-1.0478253805384703,-0.9598939967175956,1,-1.6376598953637682,1
162,1980-08-21,-1.1573493066316995,-1.0468156890450062,-1.0465078823258585,-1.0461196478600916,-0.9554523064493315,1,-1.7360189841942946,1
163,1980-08-22,-1.1573493066316995,-1.0450183738153758,-1.0449138656765231,-1.0455544346648893,-0.9514271937092724,1,-1.839325772675523,-1
164,1980-08-25,-1.1573493066316995,-1.0465245038960718,-1.0454519732078271,-1.0464224406432356,-0.9637676267201256,1,-1.6110010364498502,-1
165,1980-08-26,-1.1573493066316995,-1.0465144630288672,-1.046101763434308,-1.0467454196119228,-0.9603592651257208,1,-1.4949392643528847,-1
166,1980-08-27,-1.1573493066316995,-1.0478298166326752,-1.0471982844414938,-1.048077707857757,-0.9591149426388746,1,-1.49405452699133,-1
167,1980-08-28,-1.1573493066316995,-1.0489041894235716,-1.04853847678361,-1.0495311132168492,-0.9613384928218912,1,-1.4833288819505168,1
168,1980-08-29,-1.1573493066316995,-1.0498078674719893,-1.0490968902594917,-1.0492283204337047,-0.9647901351984473,1,-1.309587813088918,1
169,1980-09-02,-1.1573493066316995,-1.0484523503993628,-1.0483557232824123,-1.0478556598167847,-0.9638271377955836,1,-1.2833576653067016,1
170,1980-09-03,-1.1573493066316995,-1.046373890888002,-1.0462439050463508,-1.0454535037371746,-0.954586690806308,1,-1.4725795620480473,-1
171,1980-09-04,-1.1573493066316995,-1.0450987007530128,-1.0456854915704688,-1.0461600202311774,-0.9509835656922228,1,-1.4074576765195654,-1
172,1980-09-05,-1.1573493066316995,-1.046685157771346,-1.0460306926282867,-1.0467050472408368,-0.9623664113979816,1,-1.0755669328636552,-1
173,1980-09-08,-1.1573493066316995,-1.0471369967955548,-1.0473505790258253,-1.048289662805958,-0.9601699117038096,1,-0.6768483172389191,1
174,1980-09-09,-1.1573493066316995,-1.0482916965240885,-1.0482034286980808,-1.0475225877553265,-0.9588660781415054,1,-0.9391143520556776,1
175,1980-09-10,-1.1573493066316995,-1.0468558525138247,-1.0465180352981471,-1.0467756988902372,-0.9550952399965844,1,-0.8695694939093057,1
176,1980-09-11,-1.1573493066316995,-1.046323686551979,-1.0459190099331104,-1.045917786004662,-0.9586983651106696,1,-0.953286347027534,-1
177,1980-09-12,-1.1573493066316995,-1.0460525831374536,-1.045380902401806,-1.0460389031179198,-0.9573945315483654,1,-0.8786517880285014,1
178,1980-09-15,-1.1573493066316995,-1.0464542178256393,-1.0460205396559978,-1.045907692911891,-0.958774106479434,1,-0.7258222042815378,1
179,1980-09-16,-1.1573493066316995,-1.0450183738153758,-1.0449443245933894,-1.0448277319853432,-0.9519249227040107,1,-0.6179854319549706,1
180,1980-09-17,-1.1573493066316995,-1.043110609046494,-1.0437056619741611,-1.04267790322502,-0.94830015719885,1,-0.6359441629541456,-1
181,1980-09-18,-1.1573493066316995,-1.0424077483421692,-1.0424263874657775,-1.043152278585279,-0.948624763064984,1,-0.7179077012278192,1
182,1980-09-19,-1.1573493066316995,-1.0424579526781923,-1.04248730529951,-1.0422943656997041,-0.9538238670208936,1,-0.6393024330194239,1
183,1980-09-22,-1.1573493066316995,-1.041795255442686,-1.0421624101862696,-1.0411336600309844,-0.9541701132781032,1,-0.8361580442650466,-1
184,1980-09-23,-1.1573493066316995,-1.0406104331125383,-1.0414923140152121,-1.0421126900298172,-0.9480837532880942,1,-0.9611651938848368,1
185,1980-09-24,-1.1573493066316995,-1.0414438250905238,-1.0415938437380994,-1.041163939309299,-0.9521575569080736,1,-1.2405809477859528,-1
186,1980-09-25,-1.1573493066316995,-1.0412530486136355,-1.0419187388513396,-1.0428292996165918,-0.9561339787682124,1,-1.2084933450264612,-1
187,1980-09-26,-1.1573493066316995,-1.044626779994395,-1.044802182981347,-1.0452213626034308,-0.956161029257057,1,-1.2050431096892615,-1
188,1980-09-29,-1.1573493066316995,-1.047398059342875,-1.0472592022752265,-1.048057521672214,-0.9578111090765704,1,-1.0284062353607382,1
189,1980-09-30,-1.1573493066316995,-1.04671528037296,-1.0465789531318797,-1.0461196478600916,-0.9611220889111352,1,-0.9279310072355833,1
190,1980-10-01,-1.1573493066316995,-1.0449179651433294,-1.0454418202355389,-1.0444341013672558,-0.9565613764919554,1,-0.8439430177908892,1
191,1980-10-02,-1.1573493066316995,-1.0439741236260929,-1.0440407100596898,-1.0434651644611943,-0.9579463615207928,1,-0.7656612616103314,1
192,1980-10-03,-1.1573493066316995,-1.042347503138941,-1.0424060815212,-1.042213620957532,-0.957215998321992,1,-0.8280415747080435,1
193,1980-10-06,-1.1573493066316995,-1.0403995749012411,-1.0406800762321111,-1.0397912786923789,-0.9557985527065408,1,-0.6812788741269883,-1
194,1980-10-07,-1.1573493066316995,-1.039897531541009,-1.0399186033104544,-1.0405280744646963,-0.9557011709467008,1,-0.8220443463748637,1
195,1980-10-08,-1.1573493066316995,-1.0399979402130557,-1.0397358498092566,-1.0398720234345504,-0.9577191374144992,1,-0.8255414410960521,-1
196,1980-10-09,-1.1573493066316995,-1.0401284714867156,-1.0397663087261229,-1.0404877020936103,-0.9591257628344124,1,-0.9561996234977248,-1
197,1980-10-10,-1.1573493066316995,-1.0406305148469477,-1.0404465578694695,-1.0412446840514709,-0.959093302247799,1,-1.1614774361979576,1
198,1980-10-13,-1.1573493066316995,-1.040319247963604,-1.0406597702875338,-1.0394884859092348,-0.96595330621876,1,-0.7068328013447157,-1
199,1980-10-14,-1.1573493066316995,-1.0392047117038892,-1.038842388247846,-1.0394985790020062,-0.9565018654164976,1,-0.5563933979463572,1
200,1980-10-15,-1.1573493066316995,-1.038421524061927,-1.0384058104394294,-1.0378029394163988,-0.9568102409893248,1,-0.5908285321929116,-1
201,1980-10-16,-1.1573493066316995,-1.0368852713796168,-1.0383550455779855,-1.0392967171465768,-0.9475102829245912,1,-0.7631249121755234,-1
202,1980-10-17,-1.1573493066316995,-1.0397067550641208,-1.0397967676429891,-1.0400032336405798,-0.9591582234210256,1,-0.6976010017000112,1
203,1980-10-20,-1.1573493066316995,-1.039566182923256,-1.039979521144187,-1.0389030865284892,-0.9607866628494636,1,-0.16560392626794862,-1
205,1980-10-22,-1.1573493066316995,-1.0398071637361672,-1.0393906487514388,-1.0395995099297208,-0.9596234918291509,1,-0.2530746946575124,-1
206,1980-10-23,-1.1573493066316995,-1.0402389210259668,-1.0411674189019715,-1.0420117591021028,-0.9563016917990484,1,-0.3362050699668938,1
207,1980-10-24,-1.1573493066316995,-1.0422370535996903,-1.0420101156019386,-1.0416887801334156,-0.9607109214806993,1,-0.4435731098794148,-1
208,1980-10-27,-1.1573493066316995,-1.0428495464991732,-1.0427208236621517,-1.0436771194093952,-0.9642924062037088,1,-0.7330845133975897,1
209,1980-10-28,-1.1573493066316995,-1.0439339601572746,-1.0437158149464498,-1.0435055368322803,-0.9611166788133664,1,-0.6220979078561809,-1
210,1980-10-29,-1.1573493066316995,-1.042879669100787,-1.042994953913948,-1.043646840131081,-0.9627938091217244,1,-0.5963523006013993,-1
211,1980-10-30,-1.1573493066316995,-1.044084573165344,-1.044304687339198,-1.0452819211600597,-0.9617875309367095,1,-0.3690012556861864,1
212,1980-10-31,-1.1573493066316995,-1.0445564939239622,-1.044802182981347,-1.0440909362130255,-0.9612194706709754,1,-0.47999957607359245,1
213,1980-11-03,-1.1573493066316995,-1.0429399143040152,-1.0428325063573278,-1.0425063206479048,-0.963540402613832,1,-0.12789559049886456,1
214,1980-11-05,-1.1573493066316995,-1.0371162113253234,-1.0392383541671075,-1.0401950024032378,-0.9374312707811367,1,-0.7992173347059716,-1
215,1980-11-06,-1.1573493066316995,-1.0414839885593423,-1.041817209128452,-1.0426375308539335,-0.956469404829884,1,-0.5670190990417017,1
216,1980-11-07,-1.1573493066316995,-1.0427089743583084,-1.0423147047706012,-1.042365017349104,-0.9612411110620509,1,-0.3725083170870905,1
217,1980-11-10,-1.1573493066316995,-1.0422772170685088,-1.041857821017607,-1.04206222456596,-0.9635945035915212,1,-0.4864209852295125,1
218,1980-11-11,-1.1573493066316995,-1.0404799018388782,-1.0405480875923572,-1.040265654052638,-0.9604566468855609,1,-0.4800345180801247,1
219,1980-11-12,-1.1573493066316995,-1.0376483772871694,-1.038669787718937,-1.036904654159738,-0.9512703008739744,1,-0.5018953480918826,1
220,1980-11-13,-1.1573493066316995,-1.0355498360413995,-1.0358371084503737,-1.0349869665331584,-0.9454057548924903,1,-0.5544704470151783,1
221,1980-11-14,-1.1573493066316995,-1.0337926842805876,-1.0348218112214975,-1.0343208224102411,-0.9441668425034132,1,-0.6035321314454732,1
222,1980-11-17,-1.1573493066316995,-1.0342947276408194,-1.0350451766118505,-1.0337152368439528,-0.9557282214355453,1,-0.8241458767555347,1
223,1980-11-18,-1.1573493066316995,-1.0318246743084778,-1.0319891319529342,-1.031747083753516,-0.9448431047245252,1,-0.7137008350069496,-1
224,1980-11-19,-1.1573493066316995,-1.0309812414632882,-1.0318368373686029,-1.0323930416908902,-0.9454652659679482,1,-0.6935510653815723,1
225,1980-11-20,-1.1573493066316995,-1.0315033665579294,-1.0321109676203992,-1.0310405672595129,-0.9503614044487998,1,-0.8030344930904114,-1
226,1980-11-21,-1.1573493066316995,-1.0315033665579294,-1.0317962254794475,-1.0323425762270328,-0.952649875805043,1,-0.9550533593944781,-1
227,1980-11-24,-1.1573493066316995,-1.033391049592402,-1.0335628426576915,-1.0331500236487503,-0.95526295302742,1,-0.8627592456703216,1
228,1980-11-25,-1.1573493066316995,-1.03191504211332,-1.0324866275950837,-1.0321205281860604,-0.9527093868805008,1,-0.8076134415809626,1
229,1980-11-26,-1.1573493066316995,-1.0307804241191951,-1.0312885768650095,-1.0312727083932571,-0.9529798917689456,1,-0.7063366685561144,1
230,1980-11-28,-1.1573493066316995,-1.0312021405417904,-1.0308824579734597,-1.0309194501462553,-0.9643951980613178,1,-0.2614447922292885,-1
231,1980-12-01,-1.1573493066316995,-1.0320857368557983,-1.03316687673843,-1.0342602638536122,-0.9568535217714758,1,-0.26683948414079645,-1
232,1980-12-02,-1.1573493066316995,-1.0346461579929822,-1.0355832841431545,-1.0345024980801276,-0.9546029210996148,1,-0.31026299653688455,-1
233,1980-12-03,-1.1573493066316995,-1.0346662397273914,-1.0345070690805462,-1.034764918492186,-0.9594233182117016,1,-0.41069643389431204,-1
234,1980-12-04,-1.1573493066316995,-1.034354972844047,-1.034852270138364,-1.0349970596259297,-0.9552359025385756,1,-0.48780213785775667,-1
235,1980-12-05,-1.1573493066316995,-1.0363932688865891,-1.0370656180973132,-1.0374698673549403,-0.9547922745215262,1,-0.6084836418854784,-1
236,1980-12-08,-1.1573493066316995,-1.039586264657665,-1.0403145692297158,-1.0409217050827837,-0.9540348608338806,1,-0.5432614872952375,-1
237,1980-12-09,-1.1573493066316995,-1.0408614547926545,-1.0412689486248592,-1.0410529152888128,-0.954126832495952,1,-0.9280344901518174,-1
238,1980-12-10,-1.1573493066316995,-1.040791168722222,-1.042111645324826,-1.0432935818840796,-0.9559446253463012,1,-0.8966044857220945,-1
239,1980-12-11,-1.1573493066316995,-1.0440644914309347,-1.0447717240644807,-1.044201960233512,-0.950339764057724,1,-0.8351998466112354,1
240,1980-12-12,-1.1573493066316995,-1.0428093830303546,-1.042913730135638,-1.0423145518852468,-0.9615332563415714,1,-0.8213251198538907,1
241,1980-12-15,-1.1573493066316995,-1.0414538659577284,-1.0414009372646131,-1.0420925038442743,-0.9614412846795002,1,-0.8171698725063072,1
