Date,Open,High,Low,Close*,Adj Close**,Volume
1988-04-22,256.45,261.16,256.42,260.14,260.14,"152,520,000"
1988-04-25,260.15,263.29,260.14,262.51,262.51,"156,950,000"
1988-04-26,262.45,265.06,262.18,263.93,263.93,"152,300,000"
1988-04-27,263.94,265.09,263.45,263.8,263.8,"133,810,000"
1988-04-28,263.79,263.8,262.22,262.61,262.61,"128,680,000"
1988-04-29,262.59,262.61,259.97,261.33,261.33,"135,620,000"
1988-05-02,261.36,261.56,259.99,261.56,261.56,"136,470,000"
1988-05-03,261.55,263.7,261.55,263,263,"176,920,000"
1988-05-04,263.05,263.23,260.31,260.32,260.32,"141,320,000"
1988-05-05,260.3,260.32,258.13,258.79,258.79,"171,840,000"
1988-05-06,258.8,260.31,257.03,257.48,257.48,"129,080,000"
1988-05-09,257.47,258.22,255.45,256.54,256.54,"166,320,000"
1988-05-10,256.53,258.3,255.93,257.62,257.62,"131,200,000"
1988-05-11,257.6,257.62,252.32,253.31,253.31,"176,720,000"
1988-05-12,253.32,254.87,253.31,253.85,253.85,"143,880,000"
1988-05-13,253.88,256.83,253.85,256.78,256.78,"147,240,000"
1988-05-16,256.75,258.71,256.28,258.71,258.71,"155,010,000"
1988-05-17,258.72,260.2,255.35,255.39,255.39,"133,850,000"
1988-05-18,255.4,255.67,250.73,251.35,251.35,"209,420,000"
1988-05-19,251.36,252.57,248.85,252.57,252.57,"165,160,000"
1988-05-20,252.61,253.7,251.79,253.02,253.02,"120,600,000"
1988-05-23,253,253.02,249.82,250.83,250.83,"102,640,000"
1988-05-24,250.84,253.51,250.83,253.51,253.51,"139,930,000"
1988-05-25,253.52,255.34,253.51,253.76,253.76,"138,310,000"
1988-05-26,253.75,254.98,253.52,254.63,254.63,"164,260,000"
1988-05-27,254.62,254.63,252.74,253.42,253.42,"133,590,000"
1988-05-31,253.44,262.16,253.42,262.16,262.16,"247,610,000"
1988-06-01,262.16,267.43,262.1,266.69,266.69,"234,560,000"
1988-06-02,266.65,266.71,264.12,265.33,265.33,"193,540,000"
1988-06-03,265.34,267.11,264.42,266.45,266.45,"189,600,000"
1988-06-06,266.46,267.05,264.97,267.05,267.05,"152,460,000"
1988-06-07,267.02,267.28,264.5,265.17,265.17,"168,710,000"
1988-06-08,265.32,272.01,265.17,271.52,271.52,"310,030,000"
1988-06-09,271.5,272.29,270.19,270.2,270.2,"235,160,000"
1988-06-10,270.22,273.21,270.2,271.26,271.26,"155,710,000"
1988-06-13,271.28,271.94,270.53,271.43,271.43,"125,310,000"
1988-06-14,271.58,276.14,271.44,274.3,274.3,"227,150,000"
1988-06-15,274.29,274.45,272.75,274.45,274.45,"150,260,000"
1988-06-16,274.44,274.45,268.76,269.77,269.77,"161,550,000"
1988-06-17,269.79,270.77,268.09,270.68,270.68,"343,920,000"
1988-06-20,270.67,270.68,268.59,268.94,268.94,"116,750,000"
1988-06-21,268.95,271.67,267.52,271.67,271.67,"155,060,000"
1988-06-22,271.69,276.88,271.67,275.66,275.66,"217,510,000"
1988-06-23,275.62,275.89,274.26,274.82,274.82,"185,770,000"
1988-06-24,274.81,275.19,273.53,273.78,273.78,"179,880,000"
1988-06-27,273.78,273.79,268.85,269.06,269.06,"264,410,000"
1988-06-28,269.07,272.8,269.06,272.31,272.31,"152,370,000"
1988-06-29,272.32,273.01,269.49,270.98,270.98,"159,590,000"
1988-06-30,271,273.51,270.97,273.5,273.5,"227,410,000"
1988-07-01,273.5,273.8,270.78,271.78,271.78,"238,330,000"
1988-07-05,271.78,275.81,270.51,275.81,275.81,"171,790,000"
1988-07-06,275.8,276.36,269.92,272.02,272.02,"189,630,000"
1988-07-07,272,272.05,269.31,271.78,271.78,"156,100,000"
1988-07-08,271.76,272.31,269.86,270.02,270.02,"136,070,000"
1988-07-11,270.03,271.64,270.02,270.55,270.55,"123,300,000"
1988-07-12,270.54,270.7,266.96,267.85,267.85,"161,650,000"
1988-07-13,267.87,269.46,266.12,269.32,269.32,"218,930,000"
1988-07-14,269.33,270.69,268.58,270.26,270.26,"172,410,000"
1988-07-15,270.23,272.06,269.53,272.05,272.05,"199,710,000"
1988-07-18,271.99,272.05,268.66,270.51,270.51,"156,210,000"
1988-07-19,270.49,271.21,267.01,268.47,268.47,"144,110,000"
1988-07-20,268.52,270.24,268.47,270,270,"151,990,000"
1988-07-21,269.99,270,266.66,266.66,266.66,"149,460,000"
1988-07-22,266.65,266.66,263.29,263.5,263.5,"148,880,000"
1988-07-25,263.49,265.17,263.03,264.68,264.68,"215,140,000"
1988-07-26,264.7,266.09,264.32,265.19,265.19,"121,960,000"
1988-07-27,265.18,265.83,262.48,262.5,262.5,"135,890,000"
1988-07-28,262.52,266.55,262.5,266.02,266.02,"154,570,000"
1988-07-29,266.04,272.02,266.02,272.02,272.02,"192,340,000"
1988-08-01,272.03,272.8,271.21,272.21,272.21,"138,170,000"
1988-08-02,272.19,273.68,270.37,272.06,272.06,"166,660,000"
1988-08-03,272.03,273.42,271.15,272.98,272.98,"203,590,000"
1988-08-04,273,274.2,271.77,271.93,271.93,"157,240,000"
1988-08-05,271.7,271.93,270.08,271.15,271.15,"113,400,000"
1988-08-08,271.13,272.47,269.93,269.98,269.98,"148,800,000"
1988-08-09,270,270.2,265.06,266.49,266.49,"200,710,000"
1988-08-10,266.43,266.49,261.03,261.9,261.9,"200,950,000"
1988-08-11,261.92,262.77,260.34,262.75,262.75,"173,000,000"
1988-08-12,262.7,262.94,261.37,262.55,262.55,"176,960,000"
1988-08-15,262.49,262.55,258.68,258.69,258.69,"128,560,000"
1988-08-16,258.68,262.61,257.5,260.56,260.56,"162,790,000"
1988-08-17,260.57,261.84,259.33,260.77,260.77,"169,500,000"
1988-08-18,260.76,262.76,260.75,261.03,261.03,"139,820,000"
1988-08-19,261.05,262.27,260.23,260.24,260.24,"122,370,000"
1988-08-22,260.24,260.71,256.94,256.98,256.98,"122,250,000"
1988-08-23,256.99,257.86,256.53,257.09,257.09,"119,540,000"
1988-08-24,257.16,261.13,257.09,261.13,261.13,"127,800,000"
1988-08-25,261.1,261.13,257.56,259.18,259.18,"127,640,000"
1988-08-26,259.18,260.15,258.87,259.68,259.68,"89,240,000"
1988-08-29,259.68,262.56,259.68,262.33,262.33,"99,280,000"
1988-08-30,262.33,263.18,261.53,262.51,262.51,"108,720,000"
1988-08-31,262.51,263.8,261.21,261.52,261.52,"130,480,000"
1988-09-01,261.52,261.52,256.98,258.35,258.35,"144,090,000"
1988-09-02,258.35,264.9,258.35,264.48,264.48,"159,840,000"
1988-09-06,264.42,265.94,264.4,265.59,265.59,"122,250,000"
1988-09-07,265.62,266.98,264.93,265.87,265.87,"139,590,000"
1988-09-08,265.87,266.54,264.88,265.88,265.88,"149,380,000"
1988-09-09,265.88,268.26,263.66,266.84,266.84,"141,540,000"
1988-09-12,266.85,267.64,266.22,266.47,266.47,"114,880,000"
1988-09-13,266.45,267.43,265.22,267.43,267.43,"162,490,000"
1988-09-14,267.5,269.47,267.41,269.31,269.31,"177,220,000"
1988-09-15,269.3,269.78,268.03,268.13,268.13,"161,210,000"
1988-09-16,268.13,270.81,267.33,270.65,270.65,"211,110,000"
1988-09-19,270.64,270.65,267.41,268.82,268.82,"135,770,000"
1988-09-20,268.83,270.07,268.5,269.73,269.73,"142,220,000"
1988-09-21,269.76,270.64,269.48,270.16,270.16,"127,400,000"
1988-09-22,270.19,270.58,268.26,269.18,269.18,"150,670,000"
1988-09-23,269.16,270.31,268.28,269.76,269.76,"145,100,000"
1988-09-26,269.77,269.8,268.61,268.88,268.88,"116,420,000"
1988-09-27,268.89,269.36,268.01,268.26,268.26,"113,010,000"
1988-09-28,268.22,269.08,267.77,269.08,269.08,"113,720,000"
1988-09-29,269.09,273.02,269.08,272.59,272.59,"155,790,000"
1988-09-30,272.55,274.87,271.66,271.91,271.91,"175,750,000"
1988-10-03,271.89,271.91,268.84,271.38,271.38,"130,380,000"
1988-10-04,271.37,271.79,270.34,270.62,270.62,"157,760,000"
1988-10-05,270.63,272.45,270.08,271.86,271.86,"175,130,000"
1988-10-06,271.87,272.39,271.3,272.39,272.39,"153,570,000"
1988-10-07,272.38,278.07,272.37,278.07,278.07,"216,390,000"
1988-10-10,278.06,278.69,277.1,278.24,278.24,"124,660,000"
1988-10-11,278.15,278.24,276.33,277.93,277.93,"140,900,000"
1988-10-12,277.91,277.93,273.05,273.98,273.98,"154,840,000"
1988-10-13,273.95,275.83,273.39,275.22,275.22,"154,530,000"
1988-10-14,275.27,277.01,274.08,275.5,275.5,"160,240,000"
1988-10-17,275.48,276.65,275.01,276.41,276.41,"119,290,000"
1988-10-18,276.43,279.39,276.41,279.38,279.38,"162,500,000"
1988-10-19,279.4,280.53,274.41,276.97,276.97,"186,350,000"
1988-10-20,276.97,282.88,276.93,282.88,282.88,"189,580,000"
1988-10-21,282.88,283.66,281.16,283.66,283.66,"195,410,000"
1988-10-24,283.63,283.95,282.28,282.28,282.28,"170,590,000"
1988-10-25,282.28,282.84,281.87,282.38,282.38,"155,190,000"
1988-10-26,282.37,282.52,280.54,281.38,281.38,"181,550,000"
1988-10-27,281.35,281.38,276,277.28,277.28,"196,540,000"
1988-10-28,277.29,279.48,277.28,278.53,278.53,"146,300,000"
1988-10-31,278.54,279.39,277.14,278.97,278.97,"143,460,000"
1988-11-01,278.97,279.57,278.01,279.06,279.06,"151,250,000"
1988-11-02,279.07,279.45,277.08,279.06,279.06,"161,300,000"
1988-11-03,279.04,280.37,279.04,279.2,279.2,"152,980,000"
1988-11-04,279.11,279.2,276.31,276.31,276.31,"143,580,000"
1988-11-07,276.3,276.31,273.62,273.93,273.93,"133,870,000"
1988-11-08,273.95,275.8,273.93,275.15,275.15,"141,660,000"
1988-11-09,275.14,275.15,272.15,273.33,273.33,"153,140,000"
1988-11-10,273.32,274.37,272.98,273.69,273.69,"128,920,000"
1988-11-11,273.65,273.69,267.92,267.92,267.92,"135,500,000"
1988-11-14,267.93,269.25,266.79,267.72,267.72,"142,900,000"
1988-11-15,267.73,268.75,267.72,268.34,268.34,"115,170,000"
1988-11-16,268.41,268.41,262.85,263.82,263.82,"161,710,000"
1988-11-17,264.61,265.63,263.45,264.6,264.6,"141,280,000"
1988-11-18,264.6,266.62,264.6,266.47,266.47,"119,320,000"
1988-11-21,266.35,266.47,263.41,266.22,266.22,"120,430,000"
1988-11-22,266.19,267.85,265.42,267.21,267.21,"127,000,000"
1988-11-23,267.22,269.56,267.21,269,269,"112,010,000"
1988-11-25,268.99,269,266.47,267.23,267.23,"72,090,000"
1988-11-28,267.22,268.98,266.97,268.64,268.64,"123,480,000"
1988-11-29,268.6,271.31,268.13,270.91,270.91,"127,420,000"
1988-11-30,270.91,274.36,270.9,273.7,273.7,"157,810,000"
1988-12-01,273.68,273.7,272.27,272.49,272.49,"129,380,000"
1988-12-02,272.49,272.49,270.47,271.81,271.81,"124,610,000"
1988-12-05,274.93,275.62,271.81,274.93,274.93,"144,660,000"
1988-12-06,274.93,277.89,274.62,277.59,277.59,"158,340,000"
1988-12-07,277.59,279.01,277.34,278.13,278.13,"148,360,000"
1988-12-08,278.13,278.13,276.55,276.59,276.59,"124,150,000"
1988-12-09,276.57,277.82,276.34,277.03,277.03,"133,770,000"
1988-12-12,277.03,278.82,276.52,276.52,276.52,"124,160,000"
1988-12-13,276.52,276.52,274.58,276.31,276.31,"132,340,000"
1988-12-14,276.31,276.31,274.58,275.31,275.31,"132,350,000"
1988-12-15,275.32,275.62,274.01,274.28,274.28,"136,820,000"
1988-12-16,274.28,276.29,274.28,276.29,276.29,"196,480,000"
1988-12-19,276.29,279.31,275.61,278.91,278.91,"162,250,000"
1988-12-20,278.91,280.45,277.47,277.47,277.47,"161,090,000"
1988-12-21,277.47,277.83,276.3,277.38,277.38,"147,250,000"
1988-12-22,277.38,277.89,276.86,276.87,276.87,"150,510,000"
1988-12-23,276.87,277.99,276.87,277.87,277.87,"81,760,000"
1988-12-27,277.87,278.09,276.74,276.83,276.83,"87,490,000"
1988-12-28,276.83,277.55,276.17,277.08,277.08,"110,630,000"
1988-12-29,277.08,279.42,277.08,279.4,279.4,"131,290,000"
1988-12-30,279.39,279.78,277.72,277.72,277.72,"127,210,000"
1989-01-03,277.72,277.72,273.81,275.31,275.31,"128,500,000"
1989-01-04,275.31,279.75,275.31,279.43,279.43,"149,700,000"
1989-01-05,279.43,281.51,279.43,280.01,280.01,"174,040,000"
1989-01-06,280.01,282.06,280.01,280.67,280.67,"161,330,000"
1989-01-09,280.67,281.89,280.32,280.98,280.98,"163,180,000"
1989-01-10,280.98,281.58,279.44,280.38,280.38,"140,420,000"
1989-01-11,280.38,282.01,280.21,282.01,282.01,"148,950,000"
1989-01-12,282.01,284.63,282.01,283.17,283.17,"183,000,000"
1989-01-13,283.17,284.12,282.71,283.87,283.87,"132,320,000"
1989-01-16,283.87,284.88,283.63,284.14,284.14,"117,380,000"
1989-01-17,284.14,284.14,283.06,283.55,283.55,"143,930,000"
1989-01-18,283.55,286.87,282.65,286.53,286.53,"187,450,000"
1989-01-19,286.53,287.9,286.14,286.91,286.91,"192,030,000"
1989-01-20,286.9,287.04,285.75,286.63,286.63,"166,120,000"
1989-01-23,287.85,287.98,284.5,284.5,284.5,"141,640,000"
1989-01-24,284.5,288.49,284.5,288.49,288.49,"189,620,000"
1989-01-25,288.49,289.15,287.97,289.14,289.14,"183,610,000"
1989-01-26,289.14,292.62,288.13,291.69,291.69,"212,250,000"
1989-01-27,291.69,296.08,291.69,293.82,293.82,"254,870,000"
1989-01-30,293.82,295.13,293.54,294.99,294.99,"167,830,000"
1989-01-31,294.99,297.51,293.57,297.47,297.47,"194,050,000"
1989-02-01,297.47,298.33,296.22,297.09,297.09,"215,640,000"
1989-02-02,297.09,297.92,295.81,296.84,296.84,"183,430,000"
1989-02-03,296.84,297.66,296.15,296.97,296.97,"172,980,000"
1989-02-06,296.97,296.99,294.96,296.04,296.04,"150,980,000"
1989-02-07,296.04,300.34,295.78,299.63,299.63,"217,260,000"
1989-02-08,299.62,300.57,298.41,298.65,298.65,"189,420,000"
1989-02-09,298.65,298.79,295.16,296.06,296.06,"224,220,000"
1989-02-10,296.06,296.06,291.96,292.02,292.02,"173,560,000"
1989-02-13,292.02,293.07,290.88,292.54,292.54,"143,520,000"
1989-02-14,292.54,294.37,291.41,291.81,291.81,"150,610,000"
1989-02-15,291.81,294.42,291.49,294.24,294.24,"154,220,000"
1989-02-16,294.24,295.15,294.22,294.81,294.81,"177,450,000"
1989-02-17,294.81,297.12,294.69,296.76,296.76,"159,520,000"
1989-02-21,296.76,297.04,295.16,295.98,295.98,"141,950,000"
1989-02-22,295.98,295.98,290.76,290.91,290.91,"163,140,000"
1989-02-23,290.91,292.05,289.83,292.05,292.05,"150,370,000"
1989-02-24,292.05,292.05,287.13,287.13,287.13,"160,680,000"
1989-02-27,287.13,288.12,286.26,287.82,287.82,"139,900,000"
1989-02-28,287.82,289.42,287.63,288.86,288.86,"147,430,000"
1989-03-01,288.86,290.28,286.46,287.11,287.11,"177,210,000"
1989-03-02,287.11,290.32,287.11,289.95,289.95,"161,980,000"
1989-03-03,289.94,291.18,289.44,291.18,291.18,"151,790,000"
1989-03-06,291.2,294.81,291.18,294.81,294.81,"168,880,000"
1989-03-07,294.81,295.16,293.5,293.87,293.87,"172,500,000"
1989-03-08,293.87,295.62,293.51,294.08,294.08,"167,620,000"
1989-03-09,294.08,294.69,293.85,293.93,293.93,"143,160,000"
1989-03-10,293.93,293.93,291.6,292.88,292.88,"146,830,000"
1989-03-13,292.88,296.18,292.88,295.32,295.32,"140,460,000"
1989-03-14,295.32,296.29,294.63,295.14,295.14,"139,970,000"
1989-03-15,295.14,296.78,295.14,296.67,296.67,"167,070,000"
1989-03-16,296.67,299.99,296.66,299.44,299.44,"196,040,000"
1989-03-17,299.44,299.44,291.08,292.69,292.69,"242,900,000"
1989-03-20,292.69,292.69,288.56,289.92,289.92,"151,260,000"
1989-03-21,289.92,292.38,289.92,291.33,291.33,"142,010,000"
1989-03-22,291.33,291.46,289.9,290.49,290.49,"146,570,000"
1989-03-23,290.49,291.51,288.56,288.98,288.98,"153,750,000"
1989-03-27,288.98,290.57,288.07,290.57,290.57,"112,960,000"
1989-03-28,290.57,292.32,290.57,291.59,291.59,"146,420,000"
1989-03-29,291.59,292.75,291.42,292.35,292.35,"144,240,000"
1989-03-30,292.35,293.8,291.5,292.52,292.52,"159,950,000"
1989-03-31,292.52,294.96,292.52,294.87,294.87,"170,960,000"
1989-04-03,294.87,297.04,294.62,296.39,296.39,"164,660,000"
1989-04-04,296.4,296.4,294.72,295.31,295.31,"160,680,000"
1989-04-05,295.31,296.43,295.28,296.24,296.24,"165,880,000"
1989-04-06,296.22,296.24,294.52,295.29,295.29,"146,530,000"
1989-04-07,295.29,297.62,294.35,297.16,297.16,"156,950,000"
1989-04-10,297.16,297.94,296.85,297.11,297.11,"123,990,000"
1989-04-11,297.11,298.87,297.11,298.49,298.49,"146,830,000"
1989-04-12,298.49,299.81,298.49,298.99,298.99,"165,200,000"
1989-04-13,298.99,299,296.27,296.4,296.4,"141,590,000"
1989-04-14,296.4,301.38,296.4,301.36,301.36,"169,780,000"
1989-04-17,301.36,302.01,300.71,301.72,301.72,"128,540,000"
1989-04-18,301.72,306.25,301.72,306.02,306.02,"208,650,000"
1989-04-19,306.02,307.68,305.36,307.15,307.15,"191,510,000"
1989-04-20,307.15,307.96,304.53,306.19,306.19,"175,970,000"
1989-04-21,306.19,309.61,306.19,309.61,309.61,"187,310,000"
1989-04-24,309.61,309.61,307.83,308.69,308.69,"142,100,000"
1989-04-25,308.69,309.65,306.74,306.75,306.75,"165,430,000"
1989-04-26,306.78,307.3,306.07,306.93,306.93,"146,090,000"
1989-04-27,306.93,310.45,306.93,309.58,309.58,"191,170,000"
1989-04-28,309.58,309.65,308.48,309.64,309.64,"158,390,000"
1989-05-01,309.64,309.64,307.4,309.12,309.12,"138,050,000"
1989-05-02,309.13,310.45,308.12,308.12,308.12,"172,560,000"
1989-05-03,308.12,308.52,307.11,308.16,308.16,"171,690,000"
1989-05-04,308.16,308.4,307.32,307.77,307.77,"153,130,000"
1989-05-05,307.77,310.69,306.98,307.61,307.61,"180,810,000"
1989-05-08,307.61,307.61,304.74,306,306,"135,130,000"
1989-05-09,306,306.99,304.06,305.19,305.19,"150,090,000"
1989-05-10,305.19,306.25,304.85,305.8,305.8,"146,000,000"
1989-05-11,305.8,307.34,305.8,306.95,306.95,"151,620,000"
1989-05-12,306.95,313.84,306.95,313.84,313.84,"221,490,000"
1989-05-15,313.84,316.16,313.84,316.16,316.16,"179,350,000"
1989-05-16,316.16,316.16,314.99,315.28,315.28,"173,100,000"
1989-05-17,315.28,317.94,315.11,317.48,317.48,"191,210,000"
1989-05-18,317.48,318.52,316.54,317.97,317.97,"177,480,000"
1989-05-19,317.97,321.38,317.97,321.24,321.24,"242,410,000"
1989-05-22,321.24,323.06,320.45,321.98,321.98,"185,010,000"
1989-05-23,321.98,321.98,318.2,318.32,318.32,"187,690,000"
1989-05-24,318.32,319.14,317.58,319.14,319.14,"178,600,000"
1989-05-25,319.14,319.6,318.42,319.17,319.17,"154,470,000"
1989-05-26,319.17,321.59,319.14,321.59,321.59,"143,120,000"
1989-05-30,321.59,322.53,317.83,319.05,319.05,"151,780,000"
1989-05-31,319.05,321.3,318.68,320.52,320.52,"162,530,000"
1989-06-01,320.51,322.57,320.01,321.97,321.97,"223,160,000"
1989-06-02,321.97,325.63,321.97,325.52,325.52,"229,140,000"
1989-06-05,325.52,325.93,322.02,322.03,322.03,"163,420,000"
1989-06-06,322.03,324.48,321.27,324.24,324.24,"187,570,000"
1989-06-07,324.24,327.39,324.24,326.95,326.95,"213,710,000"
1989-06-08,326.95,327.37,325.92,326.75,326.75,"212,310,000"
1989-06-09,326.75,327.32,325.16,326.69,326.69,"173,240,000"
1989-06-12,326.69,326.69,323.73,326.24,326.24,"151,460,000"
1989-06-13,326.24,326.24,322.96,323.91,323.91,"164,870,000"
1989-06-14,323.91,324.89,322.8,323.83,323.83,"170,540,000"
1989-06-15,323.83,323.83,319.21,320.08,320.08,"179,480,000"
1989-06-16,319.96,321.36,318.69,321.35,321.35,"244,510,000"
1989-06-19,321.35,321.89,320.4,321.89,321.89,"130,720,000"
1989-06-20,321.89,322.78,321.03,321.25,321.25,"167,650,000"
1989-06-21,321.25,321.87,319.25,320.48,320.48,"168,830,000"
1989-06-22,320.48,322.34,320.2,322.32,322.32,"176,510,000"
1989-06-23,322.32,328,322.32,328,328,"198,720,000"
1989-06-26,328,328.15,326.31,326.6,326.6,"143,600,000"
1989-06-27,326.6,329.19,326.59,328.44,328.44,"171,090,000"
1989-06-28,328.44,328.44,324.3,325.81,325.81,"158,470,000"
1989-06-29,325.81,325.81,319.54,319.68,319.68,"167,100,000"
1989-06-30,319.67,319.97,314.38,317.98,317.98,"170,490,000"
1989-07-03,317.98,319.27,317.27,319.23,319.23,"68,870,000"
1989-07-05,319.23,321.22,317.26,320.64,320.64,"127,710,000"
1989-07-06,320.64,321.55,320.45,321.55,321.55,"140,450,000"
1989-07-07,321.55,325.87,321.08,324.91,324.91,"166,430,000"
1989-07-10,324.93,327.07,324.91,327.07,327.07,"131,870,000"
1989-07-11,327.07,330.42,327.07,328.78,328.78,"171,590,000"
1989-07-12,328.78,330.39,327.92,329.81,329.81,"160,550,000"
1989-07-13,329.81,330.37,329.08,329.95,329.95,"153,820,000"
1989-07-14,329.96,331.89,327.13,331.84,331.84,"183,480,000"
1989-07-17,331.78,333.02,331.02,332.44,332.44,"131,960,000"
1989-07-18,332.42,332.44,330.75,331.35,331.35,"152,350,000"
1989-07-19,331.37,335.73,331.35,335.73,335.73,"215,740,000"
1989-07-20,335.74,337.4,333.22,333.51,333.51,"204,590,000"
1989-07-21,333.5,335.91,332.46,335.9,335.9,"174,880,000"
1989-07-24,335.9,335.9,333.44,333.67,333.67,"136,260,000"
1989-07-25,333.67,336.29,332.6,333.88,333.88,"179,270,000"
1989-07-26,333.88,338.05,333.19,338.05,338.05,"188,270,000"
1989-07-27,338.05,342,338.05,341.99,341.99,"213,680,000"
1989-07-28,341.94,342.96,341.3,342.15,342.15,"180,610,000"
1989-07-31,342.13,346.08,342.02,346.08,346.08,"166,650,000"
1989-08-01,346.08,347.99,342.93,343.75,343.75,"225,280,000"
1989-08-02,343.75,344.34,342.47,344.34,344.34,"181,760,000"
1989-08-03,344.34,345.22,343.81,344.74,344.74,"168,690,000"
1989-08-04,344.74,345.42,342.6,343.92,343.92,"169,750,000"
1989-08-07,343.92,349.42,343.91,349.41,349.41,"197,580,000"
1989-08-08,349.41,349.84,348.28,349.35,349.35,"200,340,000"
1989-08-09,349.3,351,346.86,346.94,346.94,"209,900,000"
1989-08-10,346.94,349.78,345.31,348.25,348.25,"198,660,000"
1989-08-11,348.28,351.18,344.01,344.74,344.74,"197,550,000"
1989-08-14,344.71,345.44,341.96,343.06,343.06,"142,010,000"
1989-08-15,343.06,345.03,343.05,344.71,344.71,"148,770,000"
1989-08-16,344.71,346.37,344.71,345.66,345.66,"150,060,000"
1989-08-17,345.66,346.39,342.97,344.45,344.45,"157,560,000"
1989-08-18,344.45,346.03,343.89,346.03,346.03,"145,810,000"
1989-08-21,346.03,346.25,340.55,340.67,340.67,"136,800,000"
1989-08-22,340.67,341.25,339,341.19,341.19,"141,930,000"
1989-08-23,341.19,344.8,341.19,344.7,344.7,"159,640,000"
1989-08-24,344.7,351.52,344.7,351.52,351.52,"225,520,000"
1989-08-25,351.52,352.73,350.09,350.52,350.52,"165,930,000"
1989-08-28,350.52,352.09,349.08,352.09,352.09,"131,180,000"
1989-08-29,352.09,352.12,348.86,349.84,349.84,"175,210,000"
1989-08-30,349.84,352.27,348.66,350.65,350.65,"174,350,000"
1989-08-31,350.65,351.45,350.21,351.45,351.45,"144,820,000"
